Complexity Measure,Value
F1,-0.047593510000000006
F1v,-0.111238546
F2,-0.14114498
F3,-0.17280552999999998
F4,-0.3674306829999999
N1,-0.174907417
N2,-0.09691509599999998
N3,-0.18331498699999998
N4,-0.018816934
N5,-0.228355517
N6,-0.127329853
L1,-0.05341071300000001
L2,-0.10199178900000001
L3,-0.059503553
D1,0.06545891300000001
D2,0.016364733
D3,0.0
B1,0.16845248399999999
B2,0.357718402
G1,-0.029756162999999947
G2,-0.011488863000000016
G3,0.12371054100000001
