Complexity Measure,Value
F1,0.025270330000000008
F1v,0.0024299999999999877
F2,-0.20435987000000003
F3,-0.04545926
F4,-0.09563549999999998
N1,0.11248185999999999
N2,0.04410692999999999
N3,0.07023636999999999
N4,0.02037113
N5,0.15317229999999998
N6,-0.019366319999999937
L1,0.0033410999999999996
L2,0.02959776
L3,-0.0017105500000000051
D1,0.07526436
D2,0.01881609
D3,0.0
B1,-0.006145249999999998
B2,-0.01584832
G1,0.00995442000000002
G2,0.036213739999999994
G3,-0.12060705000000005
