Complexity Measure,Value
F1,0.03624579399999994
F1v,0.04166449700000001
F2,0.02265333
F3,0.35595258500000004
F4,0.40987265400000006
N1,0.07120206899999999
N2,0.015197401
N3,0.05495473100000001
N4,0.006996885
N5,0.09843743100000002
N6,0.018664176000000032
L1,0.034564351
L2,0.046704847
L3,0.028813087
D1,-0.01142819
D2,-0.009823421
D3,-0.045751612
B1,-0.0473551684826
B2,-0.1219364254997
G1,0.026008569000000037
G2,-0.01405453599999995
G3,0.04992095299999999
